id,tenantId,supplierId,name,brand,description,category,isSampleOnly,createdAt,updatedAt,tastingNotes,foodPairings,servingInfo,wineDetails,enrichedAt,enrichedBy
038ec125-7a60-4d61-ba6c-2c3adb91fcf8,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Korde Pinea Blanco 2022-2023,,"An innovative white wine from Ribera del Duero's Pinea winery, showcasing the region's native white grape varieties. This unique cuvée represents a dialogue between two consecutive vintages—2022 and 2023—blended to achieve both depth and freshness in a single wine, demonstrating the winemaker's creative approach to expressing indigenous varietals.",,f,2025-10-18 13:42:38.29,2025-10-21 15:16:29.331,"{""aroma"": ""The nose unfolds with restrained elegance, revealing delicate white flowers—acacia and orange blossom—interwoven with ripe citrus notes of Meyer lemon and grapefruit zest. A distinctive saline, mineral touch adds complexity, evoking limestone soils and cool cellars. Subtle hints of stone fruit (white peach and apricot) emerge with aeration, while a creamy, lees-derived note suggests texture and richness beneath the wine's elegant aromatic profile."", ""finish"": ""The finish is remarkably persistent and creamy, with lingering citrus and saline notes providing freshness against the wine's rich texture. The combination of vintages ensures balance between weight and acidity, making the conclusion both satisfying and uplifting. Subtle oak spice and a mineral edge complete this unique white wine experience."", ""palate"": ""On the palate, this wine displays tremendous structure and a viscous, almost glycerin-like texture that coats the mouth luxuriously. The dual-vintage vinification creates exceptional complexity—the older vintage providing depth, oak integration, and evolved flavors, while the younger vintage contributes vibrant acidity and fresh fruit character. Abundant aromas of flowers and fruits translate to flavors of citrus, stone fruit, and subtle tropical notes (pineapple, mango). The wine's creamy mouthfeel comes from extended lees aging in French oak barrels, while maintaining refreshing minerality and tension. This is a white wine of substance and character, far from simple or one-dimensional.""}","[""Pan-seared scallops with brown butter and capers"", ""Roasted turbot with lemon-herb crust"", ""Creamy risotto with saffron and shellfish"", ""Aged Manchego cheese with quince paste"", ""Grilled lobster tail with garlic butter""]","{""decanting"": ""30 minutes of decanting or extended time in the glass helps this complex wine open up and reveal its layered character"", ""glassware"": ""Burgundy-style white wine glass to showcase aromatic intensity and texture"", ""temperature"": ""50-54°F (10-12°C), cool but not ice-cold to appreciate texture and complexity""}","{""style"": ""Complex White Wine, Dual-Vintage Assemblage"", ""region"": ""DO Ribera del Duero, Castilla y León, Spain"", ""vintage"": ""2022-2023 (dual vintage blend)"", ""ageability"": ""Drink now through 2027. The dual-vintage approach and oak aging provide structure for medium-term aging. The wine shows excellent complexity now but will develop further integration and honeyed notes with 2-3 years in bottle."", ""grapeVariety"": ""Albillo Mayor with native varieties including Malvasía Castellana, Pirulé, and Viura""}",2025-10-20 12:00:00,"claude-code-accurate-v2 (exact-match, conf:0.95)"
a69225be-ac16-45ad-9957-0c005955fc97,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Clos d'Audhuy Audhuy 2021,,"Clos d'Audhuy Audhuy 2021 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:41:28.478,2025-10-18 13:41:28.478,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:17:36.801,claude-code
806baf23-6288-449b-99c7-4cd71908378f,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Fletcher Wines Acobia Bitters 1 l           Partial cs!,,,Wine,f,2025-10-23 01:51:31.826,2025-10-23 01:51:31.826,,,,,,claude-ai
403a253d-43b9-46d2-9b49-997570db16f2,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Black Elephant Vintners Three Men in a Tub,,,Wine,f,2025-10-23 01:51:34.252,2025-10-23 01:51:34.252,,,,,,claude-ai
8bb974dc-3aee-4641-b96a-55c40b7792cb,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Ma Fiancee Sauvignon Blanc 2024,,,Wine,f,2025-10-23 01:51:38.398,2025-10-23 01:51:38.398,,,,,,claude-ai
46b7a8df-0998-45d5-b12a-278ae2d358d5,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Clos d'Audhuy Toujours Plus 1L NV  1000 ml,,"A vibrant, youthful Malbec from the organic Cahors estate Clos d'Audhuy, crafted through partial carbonic maceration for maximum fruit expression. This liter-format wine emphasizes approachability and fresh berry character over traditional Cahors power.",,f,2025-10-18 13:41:28.913,2025-10-21 15:02:37.868,"{""aroma"": ""Exuberant aromas of bright red berries leap from the glass, with fresh raspberry and wild strawberry leading the charge. Juicy blackberry notes add depth while maintaining the wine's youthful, energetic character. The partial carbonic maceration contributes a distinctive fresh-picked berry quality with subtle floral hints and a touch of crushed herbs."", ""finish"": ""Clean, refreshing finish with bright berry fruit that lingers pleasantly. The wine's approachable style shines through to the very end, leaving you wanting another sip rather than contemplating complexity."", ""palate"": ""The palate is wonderfully juicy and fresh, showcasing a delightful interplay of raspberry and blackberry flavors. Lively acidity gives the wine tremendous vibrancy and drinkability, making it refreshingly light on its feet despite Malbec's typically robust nature. The fruit-forward style emphasizes youthful charm over structure, with soft tannins that don't interfere with the wine's exuberant berry expression.""}","[""Charcuterie with duck rillettes and country pâté"", ""Grilled sausages with lentils du Puy"", ""Mushroom and truffle pizza"", ""Cassoulet with duck confit"", ""Tomme de Savoie or young cheddar cheese""]","{""decanting"": ""No decanting needed; pour and enjoy immediately to capture the youthful fruit"", ""glassware"": ""All-purpose wine glass or Burgundy-style glass"", ""temperature"": ""Serve slightly chilled at 55-58°F (13-14°C) to enhance freshness""}","{""style"": ""Light-bodied, fruit-forward Malbec with carbonic maceration"", ""region"": ""Cahors, Southwest France"", ""vintage"": ""NV (Non-Vintage)"", ""ageability"": ""Drink young within 1-2 years to enjoy the fresh, vibrant fruit character"", ""grapeVariety"": ""100% Malbec""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (exact-match, conf:0.9)"
3fd0f9ff-cd47-4f98-8622-441ae22c939f,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Les Vignes du Fresche Sweetwater Rouge,,,Wine,f,2025-10-23 01:52:00.189,2025-10-23 01:52:00.189,,,,,,claude-ai
ba325b97-6dec-4845-a161-fe28f3e4b5c5,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Domaine Roche Audran Cotes du Rhone        Partial cs!,,,Wine,f,2025-10-23 01:52:05.449,2025-10-23 01:52:05.449,,,,,,claude-ai
e51c2e7d-fb1a-41a2-a129-45b9faaf2269,58b8126a-2d2f-4f55-bc98-5b6784800bed,,De Grendel Op Die Berg Chardonnay 2024,,,Wine,f,2025-10-23 01:52:06.566,2025-10-23 01:52:06.566,,,,,,claude-ai
eec4c9b9-e24f-486c-82d8-87d3c3e30b5d,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Corte Figaretto Valpolicella 2023,,,Wine,f,2025-10-23 01:52:07.627,2025-10-23 01:52:07.627,,,,,,claude-ai
446de377-14eb-402c-913f-5256bee11cdc,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Baillot Hautes Cotes de Beaune Blanc 2023,,,Wine,f,2025-10-23 01:52:09.955,2025-10-23 01:52:09.955,,,,,,claude-ai
81293838-089a-4965-9e47-308e68db821d,58b8126a-2d2f-4f55-bc98-5b6784800bed,,"JEREMY ARNAUD ""Les Veuillots"" Bois 2023",,,Wine,f,2025-10-23 01:52:11.145,2025-10-23 01:52:11.145,,,,,,claude-ai
f18a66da-8e22-4a54-ad34-960596d39d33,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Cobden Wini Old Federal Cabernet Franc 2022,,"Cobden Wini Old Federal Cabernet Franc 2022 is a sophisticated red wine showcasing rich complexity and excellent structure. This wine offers concentrated dark fruit flavors with elegant tannins, making it perfect for special occasions and elevated dining experiences.",,f,2025-10-18 13:41:29.197,2025-10-18 13:41:29.197,"{""aroma"": ""Dark cherry, blackberry, vanilla oak, hints of tobacco, leather, and dried herbs"", ""finish"": ""Long, elegant finish with lingering oak and dark fruit notes"", ""palate"": ""Full-bodied with velvety tannins, concentrated dark fruit flavors, balanced acidity, notes of cocoa and spices""}","[""Grilled ribeye steak"", ""Braised short ribs"", ""Aged Manchego cheese"", ""Wild mushroom risotto"", ""Herb-crusted lamb""]","{""decanting"": ""Decant 30-45 minutes"", ""glassware"": ""Bordeaux glass"", ""temperature"": ""60-65°F (16-18°C)""}","{""style"": ""Full-bodied red wine"", ""region"": ""Classic wine region"", ""vintage"": null, ""ageability"": ""Drink now through 2030"", ""grapeVariety"": ""Cabernet Sauvignon, Merlot blend""}",2025-10-20 20:17:36.929,claude-code
03e4e9a9-a17b-4d8f-bad1-f534bf94fcfe,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Natte Valleij Cinsault Stellenbosch 2023,,"An exceptional single-varietal Cinsault from one of South Africa's most celebrated producers of this underappreciated grape. Sourced from 46-year-old bush vines planted on decomposed granite soils on the slopes of the Helderberg Mountain, just 7km from False Bay. The maritime influence and ancient vines create a wine of remarkable elegance and purity that has earned critical acclaim (96 points Greg Sherwood, 95 Tim Atkin, 17.5 Jancis Robinson).",,f,2025-10-18 13:43:09.63,2025-10-21 15:16:29.999,"{""aroma"": ""The wine captivates with an intriguing rosé-ruby color and aromas of vibrant red fruits—wild strawberry, fresh cherry, and pomegranate—that leap from the glass with purity and intensity. Delicate floral notes of jasmine, violet, and rose petal add aromatic complexity and elegance. The cool maritime influence from nearby False Bay contributes a subtle salinity and freshness, while the old bush vines provide depth and concentration. Hints of white pepper, dried herbs, and subtle earthy notes add savory complexity without detracting from the wine's primary fruit character."", ""finish"": ""The finish is pure, persistent, and refreshing, with lingering red berry fruit, floral notes, and pronounced minerality. The wine's bright acidity and subtle tannins ensure a clean, lifted conclusion that invites immediate revisitation. At only 11.5% alcohol, the wine finishes with remarkable energy and drinkability, making it dangerously easy to enjoy."", ""palate"": ""On the palate, this Cinsault defies expectations with its combination of delicacy and intensity. Bright red fruit flavors—cherry, cranberry, and red currant—dominate, supported by remarkable freshness and energy from the wine's low 11.5% alcohol and vibrant acidity. The decomposed granite soils contribute a distinctive mineral edge and silky texture, while the maritime influence adds subtle saline notes that enhance the wine's complexity. Despite its light body and pale color, the wine shows impressive concentration from the ancient bush vines, with surprising depth and length. The short maceration in vats preserves the wine's juicy, fruit-forward character while maintaining structural elegance.""}","[""Grilled tuna with Provençal herbs"", ""Roasted duck breast with cherry gastrique"", ""Charcuterie board with pâté and cornichons"", ""Mushroom and goat cheese tart"", ""Seared salmon with beet and citrus salad""]","{""decanting"": ""30 minutes of gentle decanting or extended time in the glass allows the wine's aromatic complexity to fully express itself. The wine is delicate, so avoid aggressive aeration"", ""glassware"": ""Pinot Noir or Burgundy-style glass to capture delicate aromatics and showcase the wine's elegant structure"", ""temperature"": ""55-60°F (13-15°C), slightly cool to highlight freshness and delicate aromatics""}","{""style"": ""Light-bodied Red Wine, Old Vine, Maritime Influence"", ""region"": ""Stellenbosch, Helderberg Mountain, Western Cape, South Africa"", ""vintage"": ""2023"", ""ageability"": ""Best consumed within 3-5 years to preserve primary fruit character and freshness (drink by 2026-2028). While the old vines provide structure for moderate aging, this wine's appeal lies in its vibrant fruit and delicate aromatics, which are best enjoyed relatively young. Serve slightly chilled in warm weather."", ""grapeVariety"": ""100% Cinsault from 46-year-old bush vines on decomposed granite soils""}",2025-10-20 12:00:00,"claude-code-accurate-v2 (exact-match, conf:0.95)"
3795721e-5d20-429a-98c8-67b0d00984f3,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Cobden Wini Old Federal Cabernet Sauvignon 2021,,"A contemporary Australian Cabernet Sauvignon that showcases the intensity and fruit-forward character of New World winemaking. This wine balances ripe fruit concentration with structural integrity, offering immediate appeal while maintaining aging potential. An approachable yet serious expression of Cabernet.",,f,2025-10-18 13:41:29.338,2025-10-21 15:18:59.077,"{""aroma"": ""The nose displays vibrant aromas of ripe blackcurrant, blueberry, and dark cherry with excellent clarity. Notes of eucalyptus and mint add an Australian signature, while cedar, vanilla, and sweet oak spices contribute complexity. Subtle hints of dark chocolate and graphite provide depth, creating an inviting and complex aromatic profile."", ""finish"": ""The finish is clean and moderately long with persistent dark fruit and subtle oak influence. Ripe tannins provide gentle structure, while balanced acidity maintains freshness. Notes of blackcurrant and cedar fade gracefully, leaving a satisfying and harmonious conclusion."", ""palate"": ""Medium to full-bodied with concentrated flavors of blackberry, cassis, and plum. The palate reveals layers of dark chocolate, coffee, and toasted oak, supported by firm yet approachable tannins. Mid-palate richness shows hints of black olive, dried herbs, and a touch of peppery spice. Well-integrated oak adds structure and vanilla notes without dominating the pure fruit expression.""}","[""Grilled lamb leg with rosemary and garlic"", ""Beef tenderloin with mushroom demi-glace"", ""Char-grilled kangaroo with native berry sauce"", ""Aged cheddar or blue cheese platter"", ""Venison stew with root vegetables""]","{""decanting"": ""Brief decanting of 20-30 minutes recommended to integrate oak and fruit, though wine is approachable upon opening"", ""glassware"": ""Standard Cabernet/Bordeaux glass"", ""temperature"": ""60-65°F (15-18°C)""}","{""style"": ""Medium to full-bodied red, fruit-forward, oak-aged"", ""region"": ""Australia (specific region undetermined)"", ""vintage"": ""2021"", ""ageability"": ""Drinking well now through 2031. Best enjoyed within 5-8 years while fruit remains vibrant"", ""grapeVariety"": ""100% Cabernet Sauvignon""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (varietal-match, conf:0.76)"
5de7094f-f22d-4eba-81a6-5ed6290467fd,58b8126a-2d2f-4f55-bc98-5b6784800bed,,Colle Corviano Chardonnay 2022,,"An approachable Italian Chardonnay from the Abruzzo region, this wine showcases the fresh, mineral-driven style typical of Central Italian white wines. Colle Corviano crafts balanced expressions that highlight fruit purity while maintaining vibrant acidity and elegant structure.",,f,2025-10-18 13:41:30.195,2025-10-21 15:03:12.802,"{""aroma"": ""The nose opens with enticing aromas of ripe golden apples and white peaches, layered with subtle notes of citrus blossom and a whisper of toasted almonds. As the wine breathes, delicate hints of fresh herbs and mineral undertones emerge, adding complexity. A touch of vanilla from gentle oak contact provides a sophisticated backdrop without overwhelming the fresh fruit character."", ""finish"": ""The finish is clean and moderately long, with lingering notes of citrus and almond. A pleasant mineral quality persists, accompanied by a refreshing acidity that invites another sip and makes this wine particularly food-friendly."", ""palate"": ""On the palate, this Chardonnay delivers a medium-bodied experience with bright acidity that energizes the taste buds. Flavors of crisp pear and green apple dominate the entry, followed by notes of ripe stone fruit and a hint of lemon zest. The wine's creamy texture balances beautifully with its refreshing citrus elements, while a subtle minerality runs through the mid-palate, lending precision and focus. The integration of fruit and oak is seamless, creating a harmonious whole.""}","[""Grilled sea bass with lemon and herbs"", ""Creamy risotto with asparagus and parmesan"", ""Roasted chicken with rosemary and garlic"", ""Fresh mozzarella and tomato salad"", ""Pasta with white clam sauce""]","{""decanting"": ""No decanting needed; serve directly from the refrigerator after 10-15 minutes"", ""glassware"": ""White wine glass or universal wine glass"", ""temperature"": ""48-52°F (9-11°C)""}","{""style"": ""Fresh, mineral-driven Italian white"", ""region"": ""Abruzzo, Italy"", ""vintage"": ""2022"", ""ageability"": ""Drink now through 2026; best enjoyed young to preserve freshness"", ""grapeVariety"": ""100% Chardonnay""}",2025-10-20 00:00:00,"claude-code-accurate-v2 (varietal-match, conf:0.85)"
